Week_Number,Product_ID,Store_ID,Units_Sold,Marketing_Spend,Discount_Percent,Wastage_Units,Price
2024-W17,1022,513,601,296.4,5,63,10.9
2024-W17,1023,513,776,228.59,0,77,5.37
2024-W17,1024,513,3222,365.53,0,128,4.14
2024-W17,1025,513,1589,152.58,0,108,4.58
2024-W17,1026,513,1522,124.4,0,60,2.48
2024-W17,1027,513,2030,390.21,0,81,2.08
2024-W17,1028,513,2091,345.05,0,83,1.69
2024-W17,1029,513,1370,387.43,0,54,3.87
2024-W17,1030,513,2992,280.36,0,179,2.64
2024-W17,1031,513,1391,223.84,0,61,3.12
2024-W17,1032,513,2182,204.16,0,148,4.9
2024-W17,1033,513,2545,270.41,15,132,2.08
2024-W17,1034,513,1991,264.73,15,119,4.17
2024-W17,1035,513,2393,295.53,0,95,2.64
2024-W17,1036,513,875,729.36,0,21,7.7
2024-W17,1037,513,849,632.87,15,21,4.33
2024-W17,1038,513,607,682.13,0,15,6.11
2024-W17,1039,513,715,409.4,5,17,6.34
2024-W17,1040,513,701,417.0,0,17,5.32
2024-W17,1041,513,502,308.7,0,12,1.53
2024-W17,1042,513,832,200.88,0,20,7.76
2024-W17,1043,513,592,724.19,0,14,5.57
2024-W17,1044,513,587,341.06,0,14,1.7
2024-W17,1045,513,488,604.07,0,12,6.56
2024-W17,1046,513,713,794.99,5,17,1.31
2024-W17,1047,513,549,476.34,0,13,2.05
2024-W17,1000,514,2202,227.56,15,325,1.26
2024-W17,1001,514,1747,493.06,0,262,3.85
2024-W17,1002,514,2423,200.23,0,363,2.94
2024-W17,1003,514,1295,594.51,0,191,2.53
2024-W17,1004,514,1682,244.79,0,248,1.94
2024-W17,1005,514,1622,241.5,0,240,1.9
2024-W17,1006,514,1709,580.33,0,256,3.98
2024-W17,1007,514,2006,736.71,0,280,2.05
2024-W17,1008,514,1442,579.79,0,213,1.93
2024-W17,1009,514,1737,699.31,15,260,2.74
2024-W17,1010,514,1842,621.62,0,257,3.54
2024-W17,1011,514,2004,742.48,0,300,3.42
2024-W17,1012,514,456,239.77,5,47,8.97
2024-W17,1013,514,542,398.55,5,46,5.06
2024-W17,1014,514,669,339.88,20,70,6.66
2024-W17,1015,514,255,318.6,0,22,5.28
2024-W17,1016,514,462,384.32,0,41,4.74
2024-W17,1017,514,266,193.54,0,23,7.98
2024-W17,1018,514,613,292.72,0,58,11.32
2024-W17,1019,514,395,236.98,5,37,7.05
2024-W17,1020,514,475,102.61,10,40,10.45
2024-W17,1021,514,414,105.83,0,41,5.23
2024-W17,1022,514,329,356.72,0,34,5.99
2024-W17,1023,514,506,223.04,5,50,6.62
2024-W17,1024,514,1702,283.04,0,68,4.26
2024-W17,1025,514,2084,288.54,0,141,1.18
2024-W17,1026,514,1666,382.57,15,66,3.24
2024-W17,1027,514,1161,100.04,0,46,3.82
2024-W17,1028,514,1015,168.72,0,40,3.47
2024-W17,1029,514,1693,273.81,0,67,2.25
2024-W17,1030,514,1974,303.54,15,118,2.98
2024-W17,1031,514,1442,111.62,0,63,1.6
2024-W17,1032,514,1753,237.8,0,119,3.73
2024-W17,1033,514,2563,228.36,0,133,4.9
2024-W17,1034,514,1708,159.15,5,102,3.58
2024-W17,1035,514,1940,124.35,0,77,3.94
2024-W17,1036,514,832,637.01,0,20,6.71
2024-W17,1037,514,585,763.2,20,14,4.28
2024-W17,1038,514,734,237.87,0,18,1.31
2024-W17,1039,514,600,457.04,0,15,4.71
2024-W17,1040,514,578,513.12,0,14,2.22
2024-W17,1041,514,439,630.38,0,10,3.22
2024-W17,1042,514,721,553.51,0,18,1.73
2024-W17,1043,514,560,737.86,20,14,5.47
2024-W17,1044,514,368,541.89,0,9,0.94
2024-W17,1045,514,869,254.47,0,21,3.51
2024-W17,1046,514,664,210.3,0,16,4.28
2024-W17,1047,514,958,465.73,20,23,4.97
2024-W18,1000,500,3708,720.97,0,548,2.48
2024-W18,1001,500,2773,406.29,5,415,1.02
2024-W18,1002,500,4175,207.76,0,626,1.06
2024-W18,1003,500,2714,354.62,5,401,3.41
2024-W18,1004,500,3403,409.78,0,503,3.4
2024-W18,1005,500,3903,794.06,10,577,1.0
2024-W18,1006,500,4648,594.55,0,697,3.82
2024-W18,1007,500,3759,720.91,0,526,3.98
2024-W18,1008,500,4009,336.2,0,593,3.67
2024-W18,1009,500,4462,378.34,0,669,1.83
2024-W18,1010,500,4776,744.05,0,668,2.47
2024-W18,1011,500,2558,310.31,0,383,2.31
2024-W18,1012,500,1112,132.68,10,116,8.07
2024-W18,1013,500,2000,350.36,15,170,3.5
2024-W18,1014,500,815,365.17,0,85,10.95
2024-W18,1015,500,749,217.34,5,67,8.81
2024-W18,1016,500,1099,233.27,0,98,3.2
2024-W18,1017,500,1765,219.97,0,158,4.89
2024-W18,1018,500,2250,381.68,0,213,7.72
2024-W18,1019,500,1169,399.09,0,111,4.56
2024-W18,1020,500,1447,357.64,0,122,7.83
2024-W18,1021,500,816,130.8,0,81,11.14
2024-W18,1022,500,1541,174.38,5,161,4.31
2024-W18,1023,500,892,390.8,0,89,9.83
2024-W18,1024,500,3869,245.03,0,154,2.97
2024-W18,1025,500,3922,341.94,0,266,0.87
2024-W18,1026,500,7250,305.55,0,290,0.9
2024-W18,1027,500,5221,384.14,0,208,1.39
2024-W18,1028,500,5907,303.55,10,236,4.23
2024-W18,1029,500,4108,354.94,0,164,4.63
2024-W18,1030,500,4204,231.06,0,252,1.3
2024-W18,1031,500,6890,180.66,10,303,1.08
2024-W18,1032,500,5287,106.82,0,359,1.98
2024-W18,1033,500,4752,197.68,15,247,2.14
2024-W18,1034,500,3246,296.35,0,194,3.18
2024-W18,1035,500,5820,272.62,0,232,3.12
2024-W18,1036,500,1829,302.98,0,45,7.85
2024-W18,1037,500,1755,496.61,0,43,5.7
2024-W18,1038,500,1094,517.49,0,27,3.76
2024-W18,1039,500,1671,533.15,0,41,3.84
2024-W18,1040,500,2191,584.27,20,54,1.63
2024-W18,1041,500,1143,374.4,0,28,3.51
2024-W18,1042,500,1691,227.24,0,42,2.81
2024-W18,1043,500,893,741.68,0,22,4.72
2024-W18,1044,500,1080,508.02,0,27,3.94
2024-W18,1045,500,3594,573.62,25,89,3.62
2024-W18,1046,500,1107,450.42,0,27,5.53
2024-W18,1047,500,803,213.9,0,20,0.92
2024-W18,1000,501,1604,493.18,0,237,3.0
2024-W18,1001,501,1641,417.19,0,246,1.16
2024-W18,1002,501,1517,458.34,0,227,1.23
2024-W18,1003,501,1312,467.73,0,194,2.04
2024-W18,1004,501,1607,479.51,0,237,2.2
2024-W18,1005,501,2752,288.38,15,407,2.63
2024-W18,1006,501,1481,674.82,0,222,2.79
2024-W18,1007,501,2334,232.28,0,326,1.75
2024-W18,1008,501,1274,457.09,5,188,2.12
2024-W18,1009,501,1756,254.74,0,263,2.28
2024-W18,1010,501,1705,439.4,0,238,1.16
2024-W18,1011,501,2358,733.33,0,353,3.14
2024-W18,1012,501,853,383.05,0,89,6.92
2024-W18,1013,501,783,314.39,0,66,3.25
2024-W18,1014,501,755,309.01,0,79,3.78
2024-W18,1015,501,874,281.04,5,78,7.92
2024-W18,1016,501,551,199.67,0,49,5.85
2024-W18,1017,501,856,325.34,0,77,4.62
2024-W18,1018,501,773,118.46,0,73,7.3
2024-W18,1019,501,730,105.83,5,69,7.25
2024-W18,1020,501,469,211.09,0,39,11.62
2024-W18,1021,501,462,143.89,5,46,4.15
2024-W18,1022,501,498,237.21,0,52,5.66
2024-W18,1023,501,637,215.8,0,63,8.6
2024-W18,1024,501,2914,185.76,0,116,2.24
2024-W18,1025,501,2682,167.62,0,182,3.32
2024-W18,1026,501,2628,111.12,0,105,3.07
2024-W18,1027,501,1936,387.39,0,77,1.9
2024-W18,1028,501,3083,219.4,0,123,4.45
2024-W18,1029,501,2169,376.42,0,86,2.51
2024-W18,1030,501,3601,325.94,15,216,3.83
2024-W18,1031,501,3128,285.88,0,137,2.82
2024-W18,1032,501,2764,212.94,0,187,1.26
2024-W18,1033,501,4388,369.89,15,228,1.96
2024-W18,1034,501,2382,354.69,0,142,1.81
2024-W18,1035,501,1609,258.04,0,64,4.16
2024-W18,1036,501,798,242.35,5,19,1.34
2024-W18,1037,501,820,719.33,0,20,5.33
2024-W18,1038,501,698,338.44,0,17,1.09
2024-W18,1039,501,641,757.92,0,16,5.97
2024-W18,1040,501,567,242.3,0,14,7.93
2024-W18,1041,501,1090,394.93,0,27,6.7
2024-W18,1042,501,626,286.73,0,15,7.2
2024-W18,1043,501,404,598.63,0,10,3.98
2024-W18,1044,501,753,796.55,0,18,7.73
2024-W18,1045,501,487,730.22,0,12,5.43
2024-W18,1046,501,988,764.76,0,24,1.33
2024-W18,1047,501,563,357.51,0,14,1.75
2024-W18,1000,502,1680,694.35,0,248,3.86
2024-W18,1001,502,1953,224.7,0,292,1.27
2024-W18,1002,502,2454,683.6,5,368,1.33
2024-W18,1003,502,1746,429.53,0,258,3.9
2024-W18,1004,502,1463,380.02,0,216,3.55
2024-W18,1005,502,1945,611.27,0,287,2.32
2024-W18,1006,502,1171,530.34,0,175,1.9
2024-W18,1007,502,1059,656.09,0,148,2.26
2024-W18,1008,502,1944,569.06,0,287,2.87
2024-W18,1009,502,1193,337.17,0,178,2.25
2024-W18,1010,502,1548,538.38,0,216,3.84
2024-W18,1011,502,1881,201.99,0,282,1.09
2024-W18,1012,502,426,158.71,0,44,10.68
2024-W18,1013,502,622,136.56,0,52,7.88
2024-W18,1014,502,448,362.67,25,47,3.57
2024-W18,1015,502,568,239.86,0,51,11.8
2024-W18,1016,502,729,346.97,20,65,8.64
2024-W18,1017,502,518,105.97,0,46,5.08
2024-W18,1018,502,451,110.71,0,42,11.4
2024-W18,1019,502,338,183.39,0,32,9.05
2024-W18,1020,502,576,383.6,0,48,11.12
2024-W18,1021,502,601,369.23,0,60,3.85
2024-W18,1022,502,442,113.13,0,46,7.74
2024-W18,1023,502,415,101.94,0,41,5.8
2024-W18,1024,502,1589,335.26,10,63,3.82
2024-W18,1025,502,2984,283.77,15,202,1.22
2024-W18,1026,502,1743,157.37,0,69,1.11
2024-W18,1027,502,1171,305.49,0,46,1.91
2024-W18,1028,502,1720,173.06,25,68,1.82
2024-W18,1029,502,2827,392.8,0,113,0.91
2024-W18,1030,502,1305,258.64,0,78,3.44
2024-W18,1031,502,2165,304.99,0,95,5.0
2024-W18,1032,502,1952,359.89,0,132,3.3
2024-W18,1033,502,1871,154.97,0,97,4.13
2024-W18,1034,502,3207,175.51,0,192,2.19
2024-W18,1035,502,2532,122.43,25,101,1.54
2024-W18,1036,502,416,330.05,0,10,6.96
2024-W18,1037,502,597,520.56,0,14,2.68
2024-W18,1038,502,537,572.28,0,13,6.96
2024-W18,1039,502,871,464.92,5,21,7.0
2024-W18,1040,502,807,354.52,0,20,1.15
2024-W18,1041,502,1042,490.92,0,26,2.42
2024-W18,1042,502,794,728.05,25,19,1.57
2024-W18,1043,502,777,238.81,0,19,4.15
2024-W18,1044,502,986,471.46,0,24,6.72
2024-W18,1045,502,725,719.2,0,18,1.62
2024-W18,1046,502,732,760.52,0,18,2.34
2024-W18,1047,502,619,390.12,0,15,2.18
2024-W18,1000,503,1449,319.82,0,214,1.13
2024-W18,1001,503,2624,741.18,15,393,1.71
2024-W18,1002,503,1292,440.26,0,193,3.49
2024-W18,1003,503,1691,503.2,0,250,1.33
2024-W18,1004,503,1290,656.75,0,190,3.9
2024-W18,1005,503,2334,584.68,5,345,1.74
2024-W18,1006,503,1959,272.6,5,293,2.58
2024-W18,1007,503,2175,375.82,0,304,3.18
2024-W18,1008,503,2248,365.93,15,332,1.02
2024-W18,1009,503,1849,791.54,5,277,3.52
2024-W18,1010,503,3542,792.72,15,495,2.47
2024-W18,1011,503,1423,718.44,0,213,1.23
2024-W18,1012,503,439,138.3,0,46,5.7
2024-W18,1013,503,569,261.28,0,48,7.82
2024-W18,1014,503,673,102.84,0,70,8.13
2024-W18,1015,503,567,142.33,0,51,6.76
2024-W18,1016,503,408,242.41,0,36,5.5
2024-W18,1017,503,586,275.25,0,52,4.96
2024-W18,1018,503,1041,222.74,15,98,4.25
2024-W18,1019,503,402,126.13,10,38,10.49
2024-W18,1020,503,600,183.74,0,51,6.47
2024-W18,1021,503,470,385.58,0,47,3.02
2024-W18,1022,503,839,207.36,0,88,4.11
2024-W18,1023,503,919,296.75,0,91,3.78
2024-W18,1024,503,1712,286.23,0,68,4.99
2024-W18,1025,503,1999,314.66,0,135,3.69
2024-W18,1026,503,1961,245.41,20,78,3.8
2024-W18,1027,503,2703,251.43,0,108,4.35
2024-W18,1028,503,3464,192.2,5,138,3.21
2024-W18,1029,503,2159,288.12,0,86,2.67
2024-W18,1030,503,2805,171.56,0,168,3.44
2024-W18,1031,503,1806,189.47,0,79,2.72
2024-W18,1032,503,2169,226.58,0,147,1.51
2024-W18,1033,503,3046,136.66,0,158,3.15
2024-W18,1034,503,2072,117.71,0,124,2.08
2024-W18,1035,503,1745,386.71,0,69,0.8
2024-W18,1036,503,727,794.51,0,18,1.43
2024-W18,1037,503,425,298.41,0,10,6.82
2024-W18,1038,503,903,483.24,0,22,5.26
2024-W18,1039,503,391,224.27,0,9,1.41
2024-W18,1040,503,857,638.04,20,21,2.9
2024-W18,1041,503,898,722.29,15,22,5.53
2024-W18,1042,503,537,235.01,5,13,5.17
2024-W18,1043,503,720,798.38,0,18,4.65
2024-W18,1044,503,557,224.69,0,13,5.4
2024-W18,1045,503,1090,519.96,15,27,6.63
2024-W18,1046,503,565,739.17,0,14,7.62
2024-W18,1047,503,935,663.47,5,23,4.68
2024-W18,1000,504,2318,601.83,0,343,2.9
2024-W18,1001,504,4432,237.69,0,664,3.44
2024-W18,1002,504,4450,401.77,15,667,2.13
2024-W18,1003,504,2049,314.47,0,303,3.44
2024-W18,1004,504,3769,616.39,0,557,1.56
2024-W18,1005,504,2092,591.37,0,309,3.61
2024-W18,1006,504,3228,455.76,0,484,2.69
2024-W18,1007,504,1896,299.39,0,265,3.49
2024-W18,1008,504,2844,606.6,0,420,1.32
2024-W18,1009,504,5693,598.47,20,853,1.78
2024-W18,1010,504,4510,505.08,5,631,1.81
2024-W18,1011,504,5151,245.38,5,772,2.99
2024-W18,1012,504,811,388.54,0,85,11.62
2024-W18,1013,504,822,156.74,0,69,3.57
2024-W18,1014,504,588,214.74,5,61,6.64
2024-W18,1015,504,1070,352.74,0,96,11.92
2024-W18,1016,504,1008,356.27,0,90,10.09
2024-W18,1017,504,1032,121.15,0,92,8.87
2024-W18,1018,504,1045,318.03,15,99,8.81
2024-W18,1019,504,920,242.92,0,87,3.6
2024-W18,1020,504,579,191.85,0,49,7.68
2024-W18,1021,504,1491,360.97,0,149,3.49
2024-W18,1022,504,1053,303.5,0,110,4.06
2024-W18,1023,504,994,188.75,0,99,4.22
2024-W18,1024,504,4552,332.77,20,182,3.42
2024-W18,1025,504,5033,350.06,0,342,2.77
2024-W18,1026,504,3253,343.03,0,130,4.23
2024-W18,1027,504,2945,114.88,0,117,4.73
2024-W18,1028,504,3132,134.37,0,125,3.85
2024-W18,1029,504,3221,202.22,0,128,2.42
2024-W18,1030,504,2856,162.43,0,171,1.5
2024-W18,1031,504,6849,351.16,0,301,2.25
2024-W18,1032,504,3307,349.84,5,224,3.75
2024-W18,1033,504,5446,271.22,0,283,3.44
2024-W18,1034,504,3173,301.41,0,190,3.91
2024-W18,1035,504,5981,344.79,10,239,3.27
2024-W18,1036,504,1257,632.67,0,31,1.86
2024-W18,1037,504,2539,373.73,20,63,2.03
2024-W18,1038,504,1033,461.57,0,25,4.88
2024-W18,1039,504,1748,597.58,0,43,4.91
2024-W18,1040,504,1827,685.25,5,45,7.06
2024-W18,1041,504,2049,289.66,15,51,4.94
2024-W18,1042,504,1299,712.88,0,32,5.09
2024-W18,1043,504,659,495.81,0,16,5.3
2024-W18,1044,504,921,260.29,5,23,7.47
2024-W18,1045,504,3400,689.5,25,85,0.52
2024-W18,1046,504,2853,729.62,20,71,1.76
2024-W18,1047,504,1218,245.92,0,30,1.36
2024-W18,1000,505,1190,586.32,0,176,1.0
2024-W18,1001,505,1707,694.94,0,256,1.82
2024-W18,1002,505,1504,418.03,0,225,1.46
2024-W18,1003,505,1678,442.52,0,248,1.45
2024-W18,1004,505,1769,492.31,0,261,2.22
2024-W18,1005,505,1131,505.62,5,167,1.35
2024-W18,1006,505,1695,486.88,0,254,3.09
2024-W18,1007,505,1839,550.64,0,257,3.87
2024-W18,1008,505,1902,328.8,0,281,1.88
2024-W18,1009,505,1166,611.92,0,174,1.52
2024-W18,1010,505,895,340.07,0,125,3.67
2024-W18,1011,505,1277,627.85,0,191,1.13
2024-W18,1012,505,610,146.69,25,64,6.13
2024-W18,1013,505,539,225.01,0,45,8.88
2024-W18,1014,505,667,120.43,5,70,4.66
2024-W18,1015,505,551,153.65,0,49,11.28
2024-W18,1016,505,584,131.28,0,52,9.91
2024-W18,1017,505,446,295.2,0,40,5.21
2024-W18,1018,505,711,230.73,0,67,5.32
2024-W18,1019,505,588,281.17,0,55,11.09
2024-W18,1020,505,501,226.99,10,42,7.39
2024-W18,1021,505,417,289.39,0,41,9.39
2024-W18,1022,505,629,214.55,0,66,4.05
2024-W18,1023,505,559,102.39,0,55,6.51
2024-W18,1024,505,2204,193.02,0,88,1.65
2024-W18,1025,505,1834,153.45,0,124,4.37
2024-W18,1026,505,1184,209.07,0,47,1.02
2024-W18,1027,505,2154,384.86,0,86,3.5
2024-W18,1028,505,1593,192.44,10,63,2.88
2024-W18,1029,505,3207,173.42,0,128,0.82
2024-W18,1030,505,1671,395.36,10,100,1.6
2024-W18,1031,505,2516,161.58,0,110,4.31
2024-W18,1032,505,1707,342.74,0,116,2.36
2024-W18,1033,505,1725,147.9,0,89,3.44
2024-W18,1034,505,3310,229.13,10,198,3.84
2024-W18,1035,505,1718,192.58,0,68,1.81
2024-W18,1036,505,632,718.07,0,15,7.01
2024-W18,1037,505,1106,433.82,15,27,1.19
2024-W18,1038,505,682,736.84,0,17,0.83
2024-W18,1039,505,567,417.74,0,14,4.86
2024-W18,1040,505,524,589.48,15,13,0.67
2024-W18,1041,505,723,274.43,0,18,6.79
2024-W18,1042,505,607,697.36,20,15,2.86
2024-W18,1043,505,706,571.27,0,17,7.33
2024-W18,1044,505,918,573.71,15,22,0.95
2024-W18,1045,505,650,479.54,0,16,1.7
2024-W18,1046,505,823,423.68,0,20,4.24
2024-W18,1047,505,469,790.19,0,11,6.7
2024-W18,1000,506,2041,767.21,0,302,3.0
2024-W18,1001,506,1129,204.98,10,169,2.56
2024-W18,1002,506,1931,546.87,0,289,2.88
2024-W18,1003,506,1632,340.67,0,241,3.86
2024-W18,1004,506,2334,484.41,0,345,1.8
2024-W18,1005,506,2489,352.42,10,368,3.51
2024-W18,1006,506,1003,508.56,5,150,1.7
2024-W18,1007,506,1341,523.7,0,187,2.69
2024-W18,1008,506,1907,487.91,0,282,3.62
2024-W18,1009,506,1593,728.77,0,238,3.46
2024-W18,1010,506,1451,643.74,0,203,3.34
2024-W18,1011,506,2016,241.9,10,302,1.06
2024-W18,1012,506,1072,246.25,20,112,9.04
2024-W18,1013,506,514,278.25,0,43,10.31
2024-W18,1014,506,502,368.3,0,52,6.1
2024-W18,1015,506,761,239.33,0,68,9.92
2024-W18,1016,506,456,394.27,0,41,5.2
2024-W18,1017,506,468,324.33,0,42,6.07
2024-W18,1018,506,624,361.15,0,59,9.8
2024-W18,1019,506,516,190.59,0,49,9.22
2024-W18,1020,506,698,312.72,0,59,5.18
2024-W18,1021,506,423,330.45,0,42,5.68
2024-W18,1022,506,433,227.31,10,45,3.77
2024-W18,1023,506,500,323.62,0,50,9.92
2024-W18,1024,506,2600,305.76,0,104,1.7
2024-W18,1025,506,1717,275.17,0,116,3.96
2024-W18,1026,506,2461,140.59,0,98,4.65
2024-W18,1027,506,1393,247.91,0,55,2.72
2024-W18,1028,506,2811,153.28,0,112,1.86
2024-W18,1029,506,1647,258.37,0,65,1.99
2024-W18,1030,506,2258,249.19,0,135,2.9
2024-W18,1031,506,2200,139.56,0,96,4.43
2024-W18,1032,506,1866,137.83,20,126,3.93
2024-W18,1033,506,1787,358.44,0,92,4.31
2024-W18,1034,506,1671,393.71,0,100,1.56
2024-W18,1035,506,1461,129.46,0,58,4.8
2024-W18,1036,506,471,400.68,0,11,6.21
2024-W18,1037,506,889,268.98,0,22,7.55
2024-W18,1038,506,634,265.26,0,15,2.99
2024-W18,1039,506,1109,663.41,25,27,0.79
2024-W18,1040,506,490,530.16,0,12,1.74
2024-W18,1041,506,1160,754.52,10,29,0.61
2024-W18,1042,506,824,316.86,0,20,3.88
2024-W18,1043,506,1042,220.04,20,26,2.51
2024-W18,1044,506,782,558.92,20,19,3.7
2024-W18,1045,506,768,480.33,15,19,3.47
2024-W18,1046,506,784,460.63,15,19,5.51
2024-W18,1047,506,585,296.08,10,14,3.48
2024-W18,1000,507,1230,313.45,0,182,3.19
2024-W18,1001,507,2065,775.34,5,309,3.55
2024-W18,1002,507,2253,693.43,0,337,3.24
2024-W18,1003,507,856,236.29,0,126,2.61
2024-W18,1004,507,1317,551.01,0,194,3.76
2024-W18,1005,507,1104,216.66,0,163,3.81
2024-W18,1006,507,1719,296.02,0,257,2.18
2024-W18,1007,507,2323,471.81,0,325,3.66
2024-W18,1008,507,1100,397.19,0,162,1.81
2024-W18,1009,507,2299,373.88,5,344,2.98
2024-W18,1010,507,1608,251.56,10,225,3.59
2024-W18,1011,507,1770,624.33,15,265,2.35
2024-W18,1012,507,877,224.37,20,92,9.05
2024-W18,1013,507,1048,349.09,20,89,6.54
2024-W18,1014,507,868,250.97,15,91,5.45
2024-W18,1015,507,494,360.21,20,44,3.68
2024-W18,1016,507,493,210.27,0,44,4.71
2024-W18,1017,507,621,158.0,20,55,4.42
2024-W18,1018,507,837,272.21,0,79,10.06
2024-W18,1019,507,573,175.2,0,54,4.96
2024-W18,1020,507,358,378.2,0,30,9.53
2024-W18,1021,507,417,361.49,0,41,10.61
2024-W18,1022,507,740,176.61,5,77,9.65
2024-W18,1023,507,456,321.48,0,45,10.14
2024-W18,1024,507,3054,296.46,0,122,3.2
2024-W18,1025,507,2934,285.57,25,199,2.85
2024-W18,1026,507,2386,263.99,0,95,4.07
2024-W18,1027,507,2759,133.1,0,110,4.56
2024-W18,1028,507,1797,127.97,0,71,2.71
2024-W18,1029,507,1779,205.21,10,71,4.45
2024-W18,1030,507,3540,215.35,25,212,1.49
2024-W18,1031,507,2231,373.48,15,98,1.71
2024-W18,1032,507,3046,139.39,5,207,1.16
2024-W18,1033,507,1693,188.13,0,88,0.8
2024-W18,1034,507,1380,220.47,0,82,1.98
2024-W18,1035,507,1913,154.84,0,76,2.1
2024-W18,1036,507,831,750.26,0,20,2.99
2024-W18,1037,507,518,349.95,0,12,7.7
2024-W18,1038,507,873,626.37,0,21,5.13
2024-W18,1039,507,533,478.21,0,13,5.47
2024-W18,1040,507,702,476.4,15,17,4.21
2024-W18,1041,507,612,350.81,0,15,6.47
2024-W18,1042,507,836,686.68,0,20,7.21
2024-W18,1043,507,386,560.14,0,9,1.63
2024-W18,1044,507,871,300.02,0,21,6.04
2024-W18,1045,507,729,322.37,0,18,7.36
2024-W18,1046,507,622,226.39,0,15,4.84
2024-W18,1047,507,509,446.86,0,12,4.31
2024-W18,1000,508,2274,746.21,0,336,2.13
2024-W18,1001,508,2236,519.13,5,335,3.38
2024-W18,1002,508,1401,758.42,0,210,2.36
2024-W18,1003,508,2559,658.98,0,378,1.15
2024-W18,1004,508,1171,299.97,0,173,2.92
2024-W18,1005,508,3438,682.39,0,508,2.88
2024-W18,1006,508,1652,611.05,0,247,3.84
2024-W18,1007,508,1083,624.16,5,151,2.13
2024-W18,1008,508,2090,785.6,0,309,1.41
2024-W18,1009,508,1393,403.97,0,208,2.83
2024-W18,1010,508,1933,373.99,5,270,2.24
2024-W18,1011,508,4226,743.25,20,633,1.25
2024-W18,1012,508,486,161.05,0,51,9.38
2024-W18,1013,508,808,149.18,10,68,2.93
2024-W18,1014,508,595,200.32,20,62,7.67
2024-W18,1015,508,958,144.85,0,86,5.31
2024-W18,1016,508,647,124.52,0,58,4.45
2024-W18,1017,508,739,342.78,0,66,6.66
2024-W18,1018,508,558,332.64,25,53,5.43
2024-W18,1019,508,402,159.3,0,38,7.73
2024-W18,1020,508,849,165.7,0,72,7.86
2024-W18,1021,508,792,303.78,0,79,5.19
2024-W18,1022,508,844,319.32,10,88,10.31
2024-W18,1023,508,659,176.74,0,65,6.82
2024-W18,1024,508,2295,337.42,0,91,3.61
2024-W18,1025,508,3287,291.68,0,223,3.96
2024-W18,1026,508,2347,373.73,0,93,1.18
2024-W18,1027,508,4091,206.17,15,163,2.56
2024-W18,1028,508,1615,223.44,0,64,2.47
2024-W18,1029,508,2036,377.48,15,81,2.87
2024-W18,1030,508,2584,335.8,5,155,2.29
2024-W18,1031,508,1732,186.27,0,76,1.26
2024-W18,1032,508,2996,308.66,0,203,4.52
2024-W18,1033,508,1722,103.15,0,89,2.61
2024-W18,1034,508,1802,259.43,0,108,3.83
2024-W18,1035,508,2039,335.97,0,81,4.95
2024-W18,1036,508,623,798.3,0,15,6.96
2024-W18,1037,508,916,529.23,0,22,2.42
2024-W18,1038,508,557,648.78,0,13,6.54
2024-W18,1039,508,506,489.13,0,12,0.62
2024-W18,1040,508,918,413.95,0,22,7.76
2024-W18,1041,508,529,238.39,0,13,0.54
2024-W18,1042,508,436,244.0,0,10,4.64
2024-W18,1043,508,679,473.79,0,16,2.98
2024-W18,1044,508,978,769.43,5,24,5.49
2024-W18,1045,508,891,583.19,0,22,7.8
2024-W18,1046,508,676,734.48,0,16,4.62
2024-W18,1047,508,1219,527.93,15,30,2.15
2024-W18,1000,509,5469,306.95,20,809,0.9
2024-W18,1001,509,1935,733.1,0,290,2.46
2024-W18,1002,509,3212,583.57,0,481,1.33
2024-W18,1003,509,4547,299.09,0,672,2.81
2024-W18,1004,509,4246,563.63,0,628,3.65
2024-W18,1005,509,2812,676.97,0,416,1.18
2024-W18,1006,509,6654,747.98,20,998,2.33
2024-W18,1007,509,5218,391.81,10,730,3.45
2024-W18,1008,509,1918,212.15,0,283,3.05
2024-W18,1009,509,2488,706.06,5,373,1.27
2024-W18,1010,509,6525,406.33,20,913,0.94
2024-W18,1011,509,3441,610.02,25,516,2.92
2024-W18,1012,509,1623,346.73,0,170,4.75
2024-W18,1013,509,684,101.25,0,58,8.8
2024-W18,1014,509,1316,213.68,0,138,7.39
2024-W18,1015,509,1473,261.41,10,132,8.09
2024-W18,1016,509,751,280.4,5,67,6.61
2024-W18,1017,509,726,185.15,0,65,4.31
2024-W18,1018,509,711,260.29,0,67,9.36
2024-W18,1019,509,1174,317.11,15,111,4.75
2024-W18,1020,509,937,250.19,10,79,8.57
2024-W18,1021,509,1311,143.06,0,131,7.72
2024-W18,1022,509,1017,217.76,20,106,6.92
2024-W18,1023,509,1624,211.07,0,162,7.94
2024-W18,1024,509,3691,133.35,0,147,1.05
2024-W18,1025,509,4471,151.68,0,304,3.01
2024-W18,1026,509,4088,384.99,10,163,4.33
2024-W18,1027,509,4893,128.35,0,195,3.38
2024-W18,1028,509,2783,156.41,0,111,1.76
2024-W18,1029,509,4921,390.04,0,196,2.77
2024-W18,1030,509,4778,223.7,0,286,2.7
2024-W18,1031,509,3240,101.56,0,142,2.31
2024-W18,1032,509,3866,202.53,0,262,2.19
2024-W18,1033,509,4427,163.84,0,230,1.01
2024-W18,1034,509,6548,255.41,0,392,2.92
2024-W18,1035,509,3590,302.62,0,143,1.62
2024-W18,1036,509,1557,571.73,0,38,6.49
2024-W18,1037,509,1643,582.55,0,41,4.06
